title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,contains_hacks,contains_life,contains_ideas,all_words_uppercase,all_words_lowercase
29 VIRAL BEAUTY HACKS YOU SHOULDN'T MISS,730,870,601905,40,7,1,6,0,2,5.714285714285714,1,1,0.0,True,False,False,True,False
21 GENIUS FOOD HACKS,730,900,6086722,20,4,0,3,0,0,5.0,1,1,0.0,True,False,False,True,False
31 GENIUS CRAFTING HACKS,730,1440,2791887,24,4,0,3,0,0,6.0,1,1,0.0,True,False,False,True,False
OTHER PEOPLE VS  ME,730,900,4288106,19,4,0,4,0,2,4.75,0,0,-0.125,False,False,False,True,False
12 SIMPLE WATERMELON HACKS,730,294,2928196,26,4,0,3,0,0,6.5,1,1,0.0,True,False,False,True,False
33 SMART CLEANING HACKS,730,700,3293661,23,4,0,3,0,0,5.75,1,1,0.2142857142857142,True,False,False,True,False
35 BRILLIANT LIFE HACKS FOR GIRLS,730,871,2071359,33,6,0,5,0,1,5.5,1,1,0.9,True,True,False,True,False
24 EASY MAGIC TRICKS,730,1020,13067263,20,4,0,3,0,0,5.0,1,1,0.4666666666666667,False,False,False,True,False
28 CLEVER LIFE HACKS FOR PARENTS,730,744,11797881,32,6,0,5,0,1,5.333333333333333,1,1,0.1666666666666666,True,True,False,True,False
36 CRAZY SHOE HACKS EVERYONE SHOULD KNOW,730,676,1894805,40,7,0,6,0,1,5.714285714285714,1,1,-0.6,True,False,False,True,False
26 AWESOME GLUE HACKS,730,900,915567,21,4,0,3,0,0,5.25,1,1,1.0,True,False,False,True,False
26 LIFE SITUATIONS THAT EVERY GIRL CAN RELATE TO,730,1020,9050525,48,9,0,8,0,3,5.333333333333333,1,1,0.0,False,True,False,True,False
30 BRILLIANT CLEANING HACKS,730,693,1401647,27,4,0,3,0,0,6.75,1,1,0.9,True,False,False,True,False
26 AWESOMELY CLEVER KITCHEN HACKS,730,1320,12415551,33,5,0,4,0,0,6.6,1,1,0.1666666666666666,True,False,False,True,False
29 SMART LIFE HACKS FOR ANY SITUATION,730,900,383843,37,7,0,6,0,2,5.285714285714286,1,1,0.2142857142857142,True,True,False,True,False
99 COOL PHONE AND COMPUTER HACKS LIVE,730,1980,1311241,37,7,0,6,0,1,5.285714285714286,1,1,0.2431818181818181,True,False,False,True,False
27 CRAZY SMART PHOTOGRAPHY TRICKS,730,708,4144994,33,5,0,4,0,0,6.6,1,1,-0.1928571428571428,False,False,False,True,False
25 CRAZY COOL SOAP HACKS,730,696,402389,24,5,0,4,0,0,4.8,1,1,-0.125,True,False,False,True,False
24 CLEVER HACKS TO PEEL AND CUT FRUITS AND VEGETABLES,730,1020,1702338,53,10,0,9,0,3,5.3,1,1,0.1666666666666666,True,False,False,True,False
26 RELATIONSHIP FACTS EVERY COUPLE CAN RELATE TO,730,619,26322598,48,8,0,7,0,2,6.0,1,1,0.0,False,False,False,True,False
32 LIFE HACKS FOR PERFECT SKIN,730,1140,861822,30,6,0,5,0,1,5.0,1,1,1.0,True,True,False,True,False
28 CRAZY IDEAS WILL CHANGE YOUR LIFE,730,793,710267,36,7,0,6,0,2,5.142857142857143,1,1,-0.6,False,True,True,True,False
35 AWESOME HAIR HACKS TO BECOME A PROFESSIONAL STYLIST,730,831,2539476,54,9,0,8,0,2,6.0,1,1,0.55,True,False,False,True,False
35 COOL CRAFTS YOU NEED TO TRY,730,1500,4663553,30,7,0,6,0,2,4.285714285714286,1,1,0.35,False,False,False,True,False
25 UNBELIEVABLE NAIL HACKS,730,619,393255,26,4,0,3,0,0,6.5,1,1,-0.25,True,False,False,True,False
29 CRAZY CLOTHING HACKS,730,1080,1658241,23,4,0,3,0,0,5.75,1,1,-0.6,True,False,False,True,False
23 CRAZY FOOD HACKS,730,1440,3357806,19,4,0,3,0,0,4.75,1,1,-0.6,True,False,False,True,False
37 GLUE GUN IDEAS,730,1080,368254,17,4,0,3,0,0,4.25,1,1,0.0,False,False,True,True,False
40 VIRAL BEAUTY HACKS THAT WILL BLOW YOUR MIND,730,960,5809722,46,9,0,8,0,3,5.111111111111111,1,1,0.0,True,False,False,True,False
24 MAGIC TRICKS AND PRANKS,730,826,490484,26,5,0,4,0,1,5.2,1,1,0.5,False,False,False,True,False
26 ALUMINUM FOIL LIFE HACKS YOU DIDN’T KNOW ABOUT,730,442,433580,49,9,0,8,0,2,5.444444444444445,1,1,0.0,True,True,False,True,False
40 SUPERB HACKS YOU WISH YOU KNEW EARLIER,730,853,5649935,41,8,0,7,0,2,5.125,1,1,0.5,True,False,False,True,False
26 MONEY-HIDING LIFE HACKS,730,575,4327032,26,4,1,3,0,0,6.5,1,1,0.0,True,True,False,True,False
23 CRAZY TRICKS TO TRY,730,849,930509,22,5,0,4,0,1,4.4,1,1,-0.6,False,False,False,True,False
ALL-TIME BEST LIFE HACKS TO MAKE YOUR LIFE EASIER,730,9960,11688516,49,9,1,9,0,2,5.444444444444445,0,0,1.0,True,True,False,True,False
26 BODY HACKS TO MAKE YOUR LIFE BETTER,730,541,2593136,38,8,0,7,0,2,4.75,1,1,0.5,True,True,False,True,False
35 HACKS TO BECOME A WINNER IN LIFE,730,1200,593545,35,8,0,7,0,3,4.375,1,1,0.0,True,True,False,True,False
21 ULTIMATE BANANA HACKS,730,854,637157,24,4,0,3,0,0,6.0,1,1,0.0,True,False,False,True,False
31 EVERYDAY HAIR HACKS,730,900,14458472,22,4,0,3,0,0,5.5,1,1,-0.2,True,False,False,True,False
99 GREAT IDEAS FOR A PARTY,730,2160,1204357,26,6,0,5,0,2,4.333333333333333,1,1,0.8,False,False,True,True,False
28 AWESOME PHONE HACKS,730,712,4827534,22,4,0,3,0,0,5.5,1,1,1.0,True,False,False,True,False
25 GREAT CLOTHING HACKS,730,1380,585417,23,4,0,3,0,0,5.75,1,1,0.8,True,False,False,True,False
38 EASY AND SMART MAKEUP HACKS,730,812,577219,30,6,0,5,0,1,5.0,1,1,0.3238095238095238,True,False,False,True,False
25 AWESOME AND CHEAP HACKS FOR YOUR BEAUTY,730,665,659365,42,8,0,7,0,3,5.25,1,1,0.7,True,False,False,True,False
22 CEMENT AND CLAY DIY IDEAS,730,900,6966185,28,6,0,5,0,1,4.666666666666667,1,1,0.0,False,False,True,True,False
24 COOKING TRICKS THAT WILL MAKE YOU A CHEF,730,900,863918,43,9,0,8,0,4,4.777777777777778,1,1,0.0,False,False,False,True,False
25 EASY DRAWING AND CALLIGRAPHY HACKS AND TRICKS,730,1260,2247904,48,8,0,7,0,2,6.0,1,1,0.4333333333333333,True,False,False,True,False
27 COOL HACKS THAT WILL KNOCK YOUR SOCKS OFF,730,960,1439352,44,9,0,8,0,4,4.888888888888889,1,1,0.35,True,False,False,True,False
23 EASY HOME EXPERIMENTS AND HACKS,730,900,626768,34,6,0,5,0,1,5.666666666666667,1,1,0.4333333333333333,True,False,False,True,False
31 SMART KITCHEN TIPS,730,1380,657443,21,4,0,3,0,0,5.25,1,1,0.2142857142857142,False,False,False,True,False
14 CUTEST DIYs FOR VALENTINE'S DAY,730,777,310799,34,6,1,4,0,1,5.666666666666667,1,1,0.0,False,False,False,False,False
25 AWESOME HACKS YOU SHOULD TRY RIGHT NOW,730,623,1051069,41,8,0,7,0,3,5.125,1,1,0.6428571428571428,True,False,False,True,False
24 INCREDIBLE LIFE HACKS THAT YOU WILL DEFINITELY LIKE,730,578,347906,54,9,0,8,0,3,6.0,1,1,0.45,True,True,False,True,False
25 SIMPLE BEAUTY HACKS YOU CAN EASILY REPEAT,730,800,731988,44,8,0,7,0,2,5.5,1,1,0.2166666666666666,True,False,False,True,False
28 TASTY FOOD HACKS YOU CAN EASILY REPEAT,730,1020,6083436,41,8,0,7,0,2,5.125,1,1,0.4333333333333333,True,False,False,True,False
26 GENIUS LIFE HACKS TO MAKE EVERYTHING EASIER,730,960,2869066,46,8,0,7,0,1,5.75,1,1,0.0,True,True,False,True,False
26 GENIUS HACKS TO SAVE YOUR MONEY,730,739,605300,34,7,0,6,0,2,4.857142857142857,1,1,0.0,True,False,False,True,False
23 LIFE HACKS FOR THE BEST PARTY OF THE YEAR,730,571,6736968,44,10,0,9,0,4,4.4,1,1,1.0,True,True,False,True,False
36 LIFE HACKS FOR ANY KIND OF TROUBLE,730,960,27634314,37,8,0,7,0,3,4.625,1,1,0.1999999999999999,True,True,False,True,False
27 EXCELLENT HACKS YOU NEED TO KNOW,730,960,7048267,35,7,0,6,0,2,5.0,1,1,1.0,True,False,False,True,False
29 SIMPLE MAKEUP TRICKS YOU SHOULD TRY,730,800,3172632,38,7,0,6,0,2,5.428571428571429,1,1,0.0,False,False,False,True,False
26 SWEET CANDY DIY IDEAS,730,1020,5337155,24,5,0,4,0,0,4.8,1,1,0.35,False,False,True,True,False
27 WEIRD HACKS EVERY GIRL SHOULD KNOW,730,806,286481,37,7,0,6,0,1,5.285714285714286,1,1,-0.5,True,False,False,True,False
31 COOL MAKEUP SECRETS EVERY GIRL SHOULD KNOW,730,865,1569105,45,8,0,7,0,1,5.625,1,1,0.35,False,False,False,True,False
10 WAYS TO USE ALOE VERA || HEALTH AND BEAUTY BENEFITS,730,399,3647047,54,11,2,9,0,2,4.909090909090909,1,1,0.0,False,False,False,True,False
26 NAIL HACKS EVERY GIRL SHOULD TRY,730,825,21955452,35,7,0,6,0,1,5.0,1,1,0.0,True,False,False,True,False
24 MIND-BLOWING LIFE HACKS FOR EVERYONE,730,1140,3098332,39,6,1,5,0,1,6.5,1,1,0.0,True,True,False,True,False
38 FREQUENTLY DITCHED ITEMS WE CAN ACTUALLY MAKE MONEY FROM,730,1140,1570373,59,10,0,9,0,3,5.9,1,1,0.05,False,False,False,True,False
22 ENTERTAINING IDEAS FOR A PARTY,730,878,263309,33,6,0,5,0,2,5.5,1,1,0.5,False,False,True,True,False
40 EGG HACKS,730,1140,535364,12,3,0,2,0,0,4.0,1,1,0.0,True,False,False,True,False
25 MIND-BLOWING COOKING LIFE HACKS,730,1560,1143660,34,5,1,4,0,0,6.8,1,1,0.0,True,True,False,True,False
39 TRENDING MAKEUP LIFE HACKS,730,960,562386,29,5,0,4,0,0,5.8,1,1,0.0,True,True,False,True,False
23 LIFE FAILS YOU CAN RELATE TO,730,749,471292,31,7,0,6,0,3,4.428571428571429,1,1,-0.5,False,True,False,True,False
32 CRAZY SMART BEAUTY HACKS,730,1080,2698304,27,5,0,4,0,0,5.4,1,1,-0.1928571428571428,True,False,False,True,False
26 UNBELIEVABLE DIY HOME DECOR IDEAS,730,1560,544039,36,6,0,5,0,0,6.0,1,1,-0.25,False,False,True,True,False
16 EASY AND COOL ARTWORK HACKS,730,1560,12095177,30,6,0,5,0,1,5.0,1,1,0.3916666666666666,True,False,False,True,False
38 THINGS EVERY GIRL KEEP DOING WRONG,730,1140,1395473,37,7,0,6,0,1,5.285714285714286,1,1,-0.5,False,False,False,True,False
36 UNBELIEVABLE CRAFTS YOU CAN MAKE IN 5 MINUTES,730,1800,1573748,48,9,0,7,0,3,5.333333333333333,1,1,-0.25,False,False,False,True,False
21 AWESOME HACKS TO LOOK COOL,730,803,7239882,29,6,0,5,0,1,4.833333333333333,1,1,0.675,True,False,False,True,False
35 VIRAL INSTAGRAM HACKS YOU WILL ADORE,730,1020,288510,39,7,0,6,0,2,5.571428571428571,1,1,0.0,True,False,False,True,False
25 WEIRD BUT USEFUL CLEANING TRICKS,730,851,567926,35,6,0,5,0,1,5.833333333333333,1,1,-0.1,False,False,False,True,False
NEW USES FOR EVERYDAY ITEMS TO MAKE YOUR LIFE EASIER,730,2760,1096195,52,10,0,10,0,3,5.2,0,0,-0.0318181818181818,False,True,False,True,False
25 AMAZING KIDS HACKS YOU WILL WANT TO TRY RIGHT NOW,730,1620,2202422,52,11,0,10,0,4,4.727272727272728,1,1,0.4428571428571429,True,False,False,True,False
25 AMAZING MAGIC TRICKS ANYONE CAN DO,730,894,512380,37,7,0,6,0,2,5.285714285714286,1,1,0.55,False,False,False,True,False
32 USEFUL LIFE HACKS FOR ANY OCCASION,730,900,605048,37,7,0,6,0,2,5.285714285714286,1,1,0.3,True,True,False,True,False
26 CRAZY MAKEUP HACKS,730,960,5769694,21,4,0,3,0,0,5.25,1,1,-0.6,True,False,False,True,False
OTHER PEOPLE VS ME || 20 RELATABLE LIFE FAILS,730,738,4344063,45,9,2,7,0,2,5.0,1,0,-0.3125,False,True,False,True,False
23 HOT TRICKS WITH HAIR DRYER AND OTHER COMMON TOOLS,730,607,865736,52,10,0,9,0,3,5.2,1,1,-0.0583333333333333,False,False,False,True,False
22 CRAZY FOOD HACKS YOU HAVE TO TRY,730,2040,10256064,35,8,0,7,0,3,4.375,1,1,-0.6,True,False,False,True,False
12 COOL BALLOON HACKS AND IDEAS,730,364,611561,31,6,0,5,0,1,5.166666666666667,1,1,0.35,True,False,True,True,False
22 FAST COOKING HACKS AND FOOD TRICKS,730,1020,2604155,37,7,0,6,0,1,5.285714285714286,1,1,0.2,True,False,False,True,False
23 KITCHEN HACKS YOU SHOULD HAVE KNOWN EARLIER,730,900,682217,46,8,0,7,0,3,5.75,1,1,0.0,True,False,False,True,False
24 TIPS FOR PERFECT MANICURE,730,615,808003,28,5,0,4,0,1,5.6,1,1,1.0,False,False,False,True,False
MEGA COMPILATION OF 5-MINUTE CRAFTS,730,10740,33868812,35,5,1,5,0,1,7.0,1,0,0.0,False,False,False,True,False
30 BRILLIANT BEACH DAY LIFE HACKS,730,900,587585,33,6,0,5,0,0,5.5,1,1,0.9,True,True,False,True,False
34 SIMPLE BUT USEFUL HAIR HACKS YOU SHOULD TRY,730,900,4148764,46,9,0,8,0,3,5.111111111111111,1,1,0.15,True,False,False,True,False
26 GENIUS HACKS AND TRICKS,730,960,791762,26,5,0,4,0,1,5.2,1,1,0.0,True,False,False,True,False
18 AMAZING FRUIT HACKS,730,627,4335240,22,4,0,3,0,0,5.5,1,1,0.6000000000000001,True,False,False,True,False
23 RELATABLE SITUATIONS THAT SHOW HOW HARD THE LIFE CAN BE,730,643,11955560,58,11,0,10,0,5,5.2727272727272725,1,1,-0.2916666666666667,False,True,False,True,False
23 LIFE SAVING KITCHEN HACKS FOR EVERYDAY USE,730,745,2976194,45,8,0,7,0,1,5.625,1,1,-0.2,True,True,False,True,False
36 AWESOME HACKS FOR EVERYDAY LIFE,730,1140,8521685,34,6,0,5,0,1,5.666666666666667,1,1,0.4,True,True,False,True,False
100 AWESOME PARENTING IDEAS LIVE,730,6540,12264397,32,5,0,4,0,0,6.4,1,1,0.5681818181818181,False,False,True,True,False
32 UNFORGETTABLE DIY GIFTS,730,1140,4241395,26,4,0,3,0,0,6.5,1,1,0.8,False,False,False,True,False
32 CRAZY YET EASY IDEAS EVERYONE WILL FIND USEFUL,730,1020,9818088,49,9,0,8,0,1,5.444444444444445,1,1,0.0444444444444444,False,False,True,True,False
25 CRAZY FOOD HACKS,730,1080,374237,19,4,0,3,0,0,4.75,1,1,-0.6,True,False,False,True,False
33 HACKS WITH COCA-COLA,730,629,616913,23,4,1,3,0,1,5.75,1,1,0.0,True,False,False,True,False
37 AWESOME HACKS THAT WILL CHANGE YOUR LIFE,730,1020,7599667,43,8,0,7,0,3,5.375,1,1,1.0,True,True,False,True,False
27 DIY JEWELRY IDEAS TO LOOK BOMB IN A BUDGET,730,809,2092677,45,10,0,9,0,3,4.5,1,1,0.0,False,False,True,True,False
36 HOUSE CLEANING TIPS THAT MAKE OUR LIFE WAY EASIER,730,900,5538369,52,10,0,9,0,2,5.2,1,1,0.0,False,True,False,True,False
15 AWESOME BALLOON TRICKS,730,467,568793,25,4,0,3,0,0,6.25,1,1,1.0,False,False,False,True,False
29 LIFE HACKS FOR UNFORESEEN SITUATIONS,730,1140,15832884,39,6,0,5,0,1,6.5,1,1,0.0,True,True,False,True,False
29 USEFUL HACKS THAT YOU WILL LOVE,730,900,506787,34,7,0,6,0,3,4.857142857142857,1,1,0.4,True,False,False,True,False
28 CRAZY LIFE HACKS THAT ACTUALLY WORK,730,900,1469522,38,7,0,6,0,1,5.428571428571429,1,1,-0.3,True,True,False,True,False
37 EVERYDAY PROBLEMS EVERY GIRL CAN RELATE TO,730,846,8414176,45,8,0,7,0,2,5.625,1,1,-0.2,False,False,False,True,False
24 UNBELIEVABLE MANICURE IDEAS,730,617,1111540,30,4,0,3,0,0,7.5,1,1,-0.25,False,False,True,True,False
20 USEFUL LIFE HACKS FOR YOUR BODY,730,960,211769,34,7,0,6,0,2,4.857142857142857,1,1,0.3,True,True,False,True,False
31 BEAUTY HACKS TO MAKE YOU A STAR,730,960,30277714,34,8,0,7,0,3,4.25,1,1,0.0,True,False,False,True,False
23 CRAZY HACKS THAT WILL SURPRISE YOU,730,1080,6395243,37,7,0,6,0,3,5.285714285714286,1,1,-0.6,True,False,False,True,False
27 MAKEUP HACKS YOU'D WISH YOU'D KNOWN EARLIER,730,1200,481518,46,8,2,7,0,2,5.75,1,1,0.0,True,False,False,True,False
25 USEFUL HAIR HACKS,730,960,1179032,20,4,0,3,0,0,5.0,1,1,0.3,True,False,False,True,False
25 EXTRAORDINARY HACKS THAT WILL MAKE YOU SAY WOW,730,818,2246895,49,9,0,8,0,3,5.444444444444445,1,1,0.2166666666666666,True,False,False,True,False
31 AMAZING AND QUICK BEAUTY TRICKS,730,900,3614478,34,6,0,5,0,1,5.666666666666667,1,1,0.4666666666666667,False,False,False,True,False
25 CRAZY BEAUTY HACKS THAT ARE SURPRISINGLY EFFECTIVE,730,900,640642,53,8,0,7,0,2,6.625,1,1,0.0,True,False,False,True,False
25 CLEANING HACKS TO SPEED UP YOUR ROUTINE,730,737,18638710,42,8,0,7,0,3,5.25,1,1,0.0,True,False,False,True,False
25 SMART KITCHEN HACKS THAT WILL MAKE YOUR LIFE EASIER,730,762,389782,54,10,0,9,0,3,5.4,1,1,0.2142857142857142,True,True,False,True,False
26 CLEVER LIFE HACKS FOR ANY OCCASION,730,1020,1513275,37,7,0,6,0,2,5.285714285714286,1,1,0.1666666666666666,True,True,False,True,False
IMPROVE YOUR DRAWING SKILLS WITH THESE 16 TIPS,730,1140,1088745,46,8,0,7,0,3,5.75,1,0,0.0,False,False,False,True,False
24 COOL EVERYDAY HACKS,730,900,8337899,22,4,0,3,0,0,5.5,1,1,0.0749999999999999,True,False,False,True,False
33 LIFE-CHANGING HACKS,730,960,989781,22,3,1,2,0,0,7.333333333333333,1,1,0.0,True,True,False,True,False
ARE YOU FED UP? 35 HACKS TO MAKE YOUR LIFE EASIER,730,1320,436027,49,11,1,10,0,4,4.454545454545454,1,0,0.0,True,True,False,True,False
33 AMAZING COCA COLA LIFE HACKS,730,648,668803,31,6,0,5,0,0,5.166666666666667,1,1,0.6000000000000001,True,True,False,True,False
24 SIMPLE BUT SWEET FOOD HACKS,730,1380,2662761,30,6,0,5,0,1,5.0,1,1,0.175,True,False,False,True,False
99 SPLENDID BEAUTY HACKS LIVE,730,4500,2504097,29,5,0,4,0,0,5.8,1,1,0.4848484848484848,True,False,False,True,False
22 EXTRAORDINARY LIFE HACKS YOU SHOULD TRY RIGHT NOW,730,844,515973,52,9,0,8,0,3,5.777777777777778,1,1,0.3095238095238095,True,True,False,True,False
25 HACKS THAT WILL SURPRISE YOU,730,900,677351,31,6,0,5,0,3,5.166666666666667,1,1,0.0,True,False,False,True,False
25 AWESOME LIFE HACKS FOR YOUR FAVORITE FOOD,730,1200,3551689,44,8,0,7,0,2,5.5,1,1,0.75,True,True,False,True,False
CAN YOU BELIEVE THIS IS NOT MAGIC?,730,882,875446,34,7,1,7,0,5,4.857142857142857,0,0,-0.25,False,False,False,True,False
32 BRILLIANT CLOTHING HACKS,730,960,14585690,27,4,0,3,0,0,6.75,1,1,0.9,True,False,False,True,False
26 EXCELLENT HACKS EVERY MAN WILL FIND USEFUL,730,1020,443731,45,8,0,7,0,1,5.625,1,1,0.65,True,False,False,True,False
34 GENIUS RECYCLING HACKS FROM THINGS YOU HAVE AT HOME,730,1200,3440380,54,10,0,9,0,4,5.4,1,1,0.0,True,False,False,True,False
21 USEFUL SPONGE LIFE HACKS,730,436,425200,27,5,0,4,0,0,5.4,1,1,0.3,True,True,False,True,False
27 GENIUS HACKS FOR WINTER,730,1140,4357531,26,5,0,4,0,1,5.2,1,1,0.0,True,False,False,True,False
21 PRETTY PAPER FLOWERS,730,1140,909635,23,4,0,3,0,0,5.75,1,1,0.25,False,False,False,True,False
22 AWESOME CRAFTS,730,1320,4632381,17,3,0,2,0,0,5.666666666666667,1,1,1.0,False,False,False,True,False
26 THINGS YOU KEEP DOING WRONG,730,900,5128163,30,6,0,5,0,2,5.0,1,1,-0.5,False,False,False,True,False
16 AWESOME DRAWING TRICKS,730,1200,10717280,25,4,0,3,0,0,6.25,1,1,1.0,False,False,False,True,False
31 COOKING HACKS THAT WILL SURPRISE YOU,730,1140,8585425,39,7,0,6,0,3,5.571428571428571,1,1,0.0,True,False,False,True,False
30 BRILLIANT HAIR HACKS THAT’LL MAKE YOUR LIFE EASIER,730,900,1440813,53,9,0,8,0,1,5.888888888888889,1,1,0.9,True,True,False,True,False
29 HACKS FOR AWKWARD MOMENTS || WE'VE ALL BEEN THERE,730,731,8760149,52,10,3,8,0,4,5.2,1,1,-0.6,True,False,False,True,False
17 DIYS AGAINST STRESS,730,1140,1442528,22,4,0,3,0,1,5.5,1,1,0.0,False,False,False,True,False
28 QUICK HACKS THAT CAN MAKE YOUR LIFE BETTER,730,1020,3470811,45,9,0,8,0,3,5.0,1,1,0.4166666666666666,True,True,False,True,False
27 EASY MAGIC TRICKS,730,1020,41619303,20,4,0,3,0,0,5.0,1,1,0.4666666666666667,False,False,False,True,False
25 BEST HACKS FOR YOUR SMARTPHONE,730,407,646806,33,6,0,5,0,2,5.5,1,1,1.0,True,False,False,True,False
23 UNUSUAL TRICKS FOR DRAWING,730,1140,3232269,29,5,0,4,0,1,5.8,1,1,0.2,False,False,False,True,False
22 FANTASTIC CEMENT AND CLAY DIY IDEAS,730,960,376133,38,7,0,6,0,1,5.428571428571429,1,1,0.4,False,False,True,True,False
25 BRILLIANT HACKS FOR EVERY OCCASION,730,960,33008597,37,6,0,5,0,1,6.166666666666667,1,1,0.9,True,False,False,True,False
100 HACKS THAT REALLY WORK,730,3720,1488555,26,5,0,4,0,1,5.2,1,1,0.2,True,False,False,True,False
25 AMAZING DIY IDEAS FOR YOU,730,1020,2038040,28,6,0,5,0,2,4.666666666666667,1,1,0.6000000000000001,False,False,True,True,False
27 SIMPLE CLOTHES HACKS YOU SHOULD LEARN,730,892,257228,40,7,0,6,0,2,5.714285714285714,1,1,0.0,True,False,False,True,False
23 CRAZY EASY WINTER HACKS,730,846,438669,26,5,0,4,0,0,5.2,1,1,-0.0833333333333333,True,False,False,True,False
31 WEIRD LIFE HACKS THAT SURPRISINGLY WORK,730,843,930338,42,7,0,6,0,1,6.0,1,1,0.0999999999999999,True,True,False,True,False
33 HOLY GRAIL DOLLAR STORE HACKS,730,796,909512,32,6,0,5,0,0,5.333333333333333,1,1,0.0,True,False,False,True,False
14 COOL SQUISHY IDEAS,730,780,682114,21,4,0,3,0,0,5.25,1,1,0.35,False,False,True,True,False
23 TIME SAVING COOKING HACKS,730,715,432422,28,5,0,4,0,0,5.6,1,1,0.0,True,False,False,True,False
24 CRAZY GLUE GUN HACKS,730,1380,402510,23,5,0,4,0,0,4.6,1,1,-0.6,True,False,False,True,False
25 SIMPLE AND CHEAP HACKS FOR YOUR BEAUTY AND HEALTH,730,1140,19098877,52,10,0,9,0,4,5.2,1,1,0.2,True,False,False,True,False
29 HACKS NO GIRL SHOULD LIVE WITHOUT,730,850,309220,36,7,0,6,0,2,5.142857142857143,1,1,0.1363636363636363,True,False,False,True,False
31 AMAZINGLY CUTE LIFE HACKS WITH WEIRD THINGS,730,772,460115,46,8,0,7,0,1,5.75,1,1,0.0,True,True,False,True,False
35 USEFUL DIY CRAFTS WITH PLASTIC ITEMS,730,1800,2660781,39,7,0,6,0,1,5.571428571428571,1,1,0.3,False,False,False,True,False
30 HANDY HACKS WITH ORDINARY THINGS,730,1020,316119,35,6,0,5,0,1,5.833333333333333,1,1,0.175,True,False,False,True,False
28 CRAZY FOOD HACKS AND TRICKS,730,960,1905040,30,6,0,5,0,1,5.0,1,1,-0.6,True,False,False,True,False
100 BEST HACKS FOR YOUR PHONE AND COMPUTER,730,2460,899868,42,8,0,7,0,3,5.25,1,1,1.0,True,False,False,True,False
36 CRAZY LIFE HACKS FOR YOU,730,1020,10435176,27,6,0,5,0,2,4.5,1,1,-0.6,True,True,False,True,False
25 EMERGENCY LIFE HACKS THAT CAN SAVE YOUR LIFE,730,960,332725,47,9,0,8,0,3,5.222222222222222,1,1,0.0,True,True,False,True,False
22 GENIUS HACKS TO SAVE YOUR CLOTHES,730,822,469749,36,7,0,6,0,2,5.142857142857143,1,1,0.0,True,False,False,True,False
15 CHEAP AND EASY DIY FURNITURE,730,649,562416,31,6,0,5,0,1,5.166666666666667,1,1,0.4166666666666667,False,False,False,True,False
25 AWESOME KITCHEN HACKS YOU WILL LOVE,730,828,1383248,38,7,0,6,0,2,5.428571428571429,1,1,0.75,True,False,False,True,False
29 HANDY EVERYDAY LIFE HACKS,730,772,7835314,28,5,0,4,0,0,5.6,1,1,0.1999999999999999,True,True,False,True,False
15 GENIUS ART HACKS AND IDEAS,730,1260,3116177,29,6,0,5,0,1,4.833333333333333,1,1,0.0,True,False,True,True,False
26 COOL HACKS YOU WILL FIND USEFUL,730,900,283093,34,7,0,6,0,2,4.857142857142857,1,1,0.3249999999999999,True,False,False,True,False
27 UNBELIEVABLE YET EFFECTIVE LIFE HACKS,730,878,2408700,40,6,0,5,0,0,6.666666666666667,1,1,0.175,True,True,False,True,False
26 SHOCKING HACKS WITH WATER,730,684,11457001,28,5,0,4,0,1,5.6,1,1,-1.0,True,False,False,True,False
29 FLAWLESS GIRLS' HACKS NO MAN SHOULD KNOW,730,1140,502374,43,8,1,7,0,2,5.375,1,1,1.0,True,False,False,True,False
26 CRAZY CLOTHING HACKS YOU HAVE TO TRY YOURSELF,730,900,786913,48,9,0,8,0,4,5.333333333333333,1,1,-0.6,True,False,False,True,False
32 AMAZING DECOR IDEAS FROM SIMPLE THINGS,730,900,13052789,41,7,0,6,0,1,5.857142857142857,1,1,0.3,False,False,True,True,False
23 KITCHEN HACKS TO SPEED UP YOUR COOKING ROUTINE,730,653,3239879,49,9,0,8,0,3,5.444444444444445,1,1,0.0,True,False,False,True,False
24 LIFE HACKS FOR KIDS AND THEIR PARENTS,730,887,2402436,40,8,0,7,0,3,5.0,1,1,0.0,True,True,False,True,False
19 EXTREMELY DELICIOUS RECIPES TO TRY,730,1020,755833,37,6,0,5,0,1,6.166666666666667,1,1,1.0,False,False,False,True,False
22 COOL SAND IDEAS,730,729,314707,18,4,0,3,0,0,4.5,1,1,0.35,False,False,True,True,False
22 AWESOME CLEANING HACKS,730,572,2387870,25,4,0,3,0,0,6.25,1,1,1.0,True,False,False,True,False
21 FLAWLESS BEAUTY TRICKS YOU SHOULD TRY NOW,730,506,1004183,44,8,0,7,0,3,5.5,1,1,1.0,False,False,False,True,False
24 INSANELY EASY KITCHEN HACKS TO TRY RIGHT NOW,730,889,556292,47,9,0,8,0,2,5.222222222222222,1,1,0.3595238095238095,True,False,False,True,False
15 LIFE HACKS WITH BALLOONS,730,367,269320,27,5,0,4,0,1,5.4,1,1,0.0,True,True,False,True,False
23 TOTALLY EASY MAKEUP TRICKS,730,665,367102,29,5,0,4,0,0,5.8,1,1,0.4333333333333333,False,False,False,True,False
23 AWESOME COOKING HACKS TO BLOW YOUR MIND,730,1140,595055,42,8,0,7,0,2,5.25,1,1,1.0,True,False,False,True,False
